Athlete ID,Name,Gender,Type,Country Code,Country Name,Native Language,Event Type,Event Name,Date of Birth,,,Medal ID,Medal Type,Medal Rank,Event Date,Opponent Name,,Game,,,,,Start Time,End Time,,,,Venue,Stadium
1539952,KENNEDY Terry,Male,Athlete,IRL,Ireland,Ireland,['Rugby Sevens'],['Men'],4/7/1996,,,1960688,Gold Medal,1,3/8/2024,Ryan CROUSER,,Athletics,,,,,2024-07-28T00:24:00+02:00,2024-07-28T00:54:00+02:00,,,,"Teahupo'o, Tahiti","Teahupo'o, Tahiti"
1539954,WALSH Grainne,Female,Athlete,IRL,Ireland,Ireland,['Boxing'],"[""Women's 66kg""]",13/10/1995,,,1965246,Silver Medal,2,3/8/2024,Joe KOVACS,,Athletics,,,,,2024-07-28T01:00:00+02:00,2024-07-28T01:30:00+02:00,,,,"Teahupo'o, Tahiti","Teahupo'o, Tahiti"
1539959,PASSMORE Jake,Male,Athlete,IRL,Ireland,Ireland,['Diving'],"[""Men's 3m Springboard""]",12/6/2005,,,1564189,Bronze Medal,3,3/8/2024,Rajindra CAMPBELL,,Athletics,,,,,2024-07-28T01:36:00+02:00,2024-07-28T02:06:00+02:00,,,,"Teahupo'o, Tahiti","Teahupo'o, Tahiti"
1539961,HEALY Sarah,Female,Athlete,IRL,Ireland,Ireland,['Athletics'],"[""Women's 1500m""]",13/02/2001,,,1537325,Gold Medal,1,3/8/2024,Julien ALFRED,,Athletics,,,,,2024-07-28T02:12:00+02:00,2024-07-28T02:42:00+02:00,,,,"Teahupo'o, Tahiti","Teahupo'o, Tahiti"
1539962,McCANN Luke,Male,Athlete,IRL,Ireland,Ireland,['Athletics'],"[""Men's 1500m""]",12/3/1998,,,1960181,Silver Medal,2,3/8/2024,Sha'carri RICHARDSON,,Athletics,,,,,2024-07-28T02:48:00+02:00,2024-07-28T03:18:00+02:00,,,,"Teahupo'o, Tahiti","Teahupo'o, Tahiti"
1539963,McCORMACK Fionnuala,Female,Athlete,IRL,Ireland,Ireland,['Athletics'],"[""Women's Marathon""]",24/09/1984,,,1961011,Bronze Medal,3,3/8/2024,Melissa JEFFERSON,,Athletics,,,,,2024-07-28T03:24:00+02:00,2024-07-28T03:54:00+02:00,,,,"Teahupo'o, Tahiti","Teahupo'o, Tahiti"
1539966,CATTERSON Victoria,Female,Athlete,IRL,Ireland,Ireland,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", 'Relay Only Athlete']",25/03/2001,,,1908333,Gold Medal,1,3/8/2024,Thea LAFOND,,Athletics,,,,,2024-07-28T04:00:00+02:00,2024-07-28T04:30:00+02:00,,,,"Teahupo'o, Tahiti","Teahupo'o, Tahiti"
1539968,FERGUSON Conor,Male,Athlete,IRL,Ireland,Ireland,['Swimming'],"[""Men's 4 x 100m Medley Relay"", 'Relay Only Athlete']",11/10/1999,,,1536885,Silver Medal,2,3/8/2024,Shanieka RICKETTS,,Athletics,,,,,2024-07-28T08:30:00+02:00,2024-07-28T09:10:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 1
1539969,WIFFEN Daniel,Male,Athlete,IRL,Ireland,Ireland,"['Marathon Swimming', 'Swimming']","[""Men's 10km"", ""Men's 1500m Freestyle"", ""Men's 800m Freestyle""]",14/07/2001,,,1965250,Bronze Medal,3,3/8/2024,Jasmine MOORE,,Athletics,,,,,2024-07-28T08:30:00+02:00,2024-07-28T09:10:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 2
1539971,ARMITAGE Megan,Female,Athlete,IRL,Ireland,Ireland,['Cycling Road'],"[""Women's Road Race""]",12/8/1996,,,BDMWDOUBLES-CHN02,Gold Medal,1,3/8/2024,CHEN/JIA,,Badminton,,,,,2024-07-28T08:30:00+02:00,2024-07-28T09:10:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 3
1539974,GILLESPIE Lara,Female,Athlete,IRL,Ireland,Ireland,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium"", ""Women's Team Pursuit""]",21/04/2001,,,BDMWDOUBLES-CHN01,Silver Medal,2,3/8/2024,LIU/TAN,,Badminton,,,,,2024-07-28T09:00:00+02:00,2024-07-28T09:50:00+02:00,,,,Eiffel Tower Stadium,Eiffel Tower Stadium - Centre Court
1539976,MURPHY Kelly,Female,Athlete,IRL,Ireland,Ireland,['Cycling Track'],"[""Women's Team Pursuit""]",3/11/1989,,,BDMWDOUBLES-JPN01,Bronze Medal,3,3/8/2024,MATSUYAMA/SHIDA,,Badminton,,,,,2024-07-28T09:00:00+02:00,2024-07-28T10:30:00+02:00,,,,South Paris Arena 6,South Paris Arena 6
1539977,GRIFFIN Mia,Female,Athlete,IRL,Ireland,Ireland,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium"", ""Women's Team Pursuit""]",30/12/1998,,,1887970,Bronze Medal,3,3/8/2024,WU Shih Yi,,Boxing,,,,,2024-07-28T09:00:00+02:00,2024-07-28T09:31:00+02:00,,,,Nautical St - Flat water,Vaires-sur-Marne Nautical Stadium - Flat water
1539978,CREIGHTON Erin,Female,Alternate Athlete,IRL,Ireland,Ireland,['Cycling Track'],"[""Women's Madison"", ""Women's Team Pursuit""]",6/3/2004,,,1952540,Bronze Medal,3,3/8/2024,Beatriz Iasmin SOARES FERREIRA,,Boxing,,,,,2024-07-28T09:00:00+02:00,2024-07-28T15:00:00+02:00,,,,Chateauroux Shooting Ctr,Chateauroux - Shotgun Range
1539982,SHARPE Alice,Female,Athlete,IRL,Ireland,Ireland,['Cycling Track'],"[""Women's Madison"", ""Women's Team Pursuit""]",3/5/1994,,,1903136,Gold Medal,1,3/8/2024,Remco EVENEPOEL,,Cycling Road,,,,,2024-07-28T09:00:00+02:00,2024-07-28T11:15:00+02:00,,,,South Paris Arena 1,South Paris Arena 1
1539983,HEALY Ben,Male,Athlete,IRL,Ireland,Ireland,['Cycling Road'],"[""Men's Road Race""]",11/9/2000,,,1895699,Silver Medal,2,3/8/2024,Valentin MADOUAS,,Cycling Road,,,,,2024-07-28T09:15:00+02:00,2024-07-28T10:30:00+02:00,,,,Chateauroux Shooting Ctr,Chateauroux - 10m Qualification
1539985,MAGUIRE Leona,Female,Athlete,IRL,Ireland,Ireland,['Golf'],"[""Women's Individual Stroke Play""]",30/11/1994,,,1895694,Bronze Medal,3,3/8/2024,Christophe LAPORTE,,Cycling Road,,,,,2024-07-28T09:20:00+02:00,2024-07-28T10:00:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 1
1539986,Mc CLENAGHAN Rhys,Male,Athlete,IRL,Ireland,Ireland,['Artistic Gymnastics'],"['Men', ""Men's Pommel Horse""]",21/07/1999,,,EQUODRESTEAMGER01,Gold Medal,1,3/8/2024,Germany,,Equestrian,,,,,2024-07-28T09:20:00+02:00,2024-07-28T10:00:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 2
1539990,MURTAGH Fiona,Female,Athlete,IRL,Ireland,Ireland,['Rowing'],"[""Women's Pair""]",11/7/1995,,,EQUODRESTEAMDEN01,Silver Medal,2,3/8/2024,Denmark,,Equestrian,,,,,2024-07-28T09:20:00+02:00,2024-07-28T10:00:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 3
1539991,MAGNER Imogen,Female,Athlete,IRL,Ireland,Ireland,['Rowing'],"[""Women's Four""]",8/7/1998,,,EQUODRESTEAMGBR01,Bronze Medal,3,3/8/2024,Great Britain,,Equestrian,,,,,2024-07-28T09:30:00+02:00,2024-07-28T09:53:00+02:00,,,,Invalides,Invalides
1539992,LONG Natalie,Female,Athlete,IRL,Ireland,Ireland,['Rowing'],"[""Women's Four""]",13/06/1990,,,FENWTEAMSABRUKR01,Gold Medal,1,3/8/2024,Ukraine,,Fencing,,,,,2024-07-28T09:30:00+02:00,2024-07-28T11:06:00+02:00,,,,Bercy Arena,Bercy Arena
1539993,CASEY Aoife,Female,Athlete,IRL,Ireland,Ireland,['Rowing'],"[""Lightweight Women's Double Sculls""]",1/6/1999,,,FENWTEAMSABRKOR01,Silver Medal,2,3/8/2024,Korea,,Fencing,,,,,2024-07-28T09:30:00+02:00,2024-07-28T10:00:00+02:00,,,,Grand Palais,Grand Palais - Blue Piste
1539998,KEOGH Aifric,Female,Athlete,IRL,Ireland,Ireland,['Rowing'],"[""Women's Pair""]",9/7/1992,,,FENWTEAMSABRJPN01,Bronze Medal,3,3/8/2024,Japan,,Fencing,,,,,2024-07-28T09:30:00+02:00,2024-07-28T10:00:00+02:00,,,,Grand Palais,Grand Palais - Red Piste
1540039,TOSTI Alejandro,Male,Athlete,ARG,Argentina,Argentina,['Golf'],"[""Men's Individual Stroke Play""]",30/05/1996,,,JUDXTEAM6---FRA01,Gold Medal,1,3/8/2024,France,,Judo,,,,,2024-07-28T09:30:00+02:00,2024-07-28T10:15:00+02:00,,,,Chateauroux Shooting Ctr,Chateauroux - Final Range
1540108,BAR Juan,Male,Athlete,ARG,Argentina,Argentina,['Handball'],['Men'],29/06/1987,,,JUDXTEAM6---JPN01,Silver Medal,2,3/8/2024,Japan,,Judo,,,,,2024-07-28T09:36:00+02:00,2024-07-28T10:07:00+02:00,,,,Nautical St - Flat water,Vaires-sur-Marne Nautical Stadium - Flat water
1540112,BONANNO Nicolas,Male,Athlete,ARG,Argentina,Argentina,['Handball'],['Men'],18/11/1991,,,JUDXTEAM6---BRA01,Bronze Medal,3,3/8/2024,Brazil,,Judo,,,,,2024-07-28T09:53:00+02:00,2024-07-28T10:16:00+02:00,,,,Invalides,Invalides
1540120,FERNANDEZ Federico,Male,Athlete,ARG,Argentina,Argentina,['Handball'],['Men'],17/10/1989,,,JUDXTEAM6---KOR01,Bronze Medal,3,3/8/2024,Korea,,Judo,,,,,2024-07-28T10:00:00+02:00,2024-07-28T10:50:00+02:00,,,,Eiffel Tower Stadium,Eiffel Tower Stadium - Centre Court
1540143,FISCHER Guillermo,Male,Athlete,ARG,Argentina,Argentina,['Handball'],['Men'],18/07/1996,,,ROWMCOXED8--GBR01,Gold Medal,1,3/8/2024,Great Britain,,Rowing,,,,,2024-07-28T10:00:00+02:00,2024-07-28T10:25:00+02:00,,,,Grand Palais,Grand Palais - Blue Piste
1540144,MACIEL Leonel,Male,Athlete,ARG,Argentina,Argentina,['Handball'],['Men'],4/1/1989,,,ROWMCOXED8--NED01,Silver Medal,2,3/8/2024,Netherlands,,Rowing,,,,,2024-07-28T10:00:00+02:00,2024-07-28T10:25:00+02:00,,,,Grand Palais,Grand Palais - Green Piste
1540173,PENRUDDOCKE Adriana,Female,Athlete,BER,Bermuda,United States,['Sailing'],"[""Women's Dinghy""]",14/06/2000,,,ROWMCOXED8--USA01,Bronze Medal,3,3/8/2024,United States,,Rowing,,,,,2024-07-28T10:00:00+02:00,2024-07-28T10:25:00+02:00,,,,Grand Palais,Grand Palais - Red Piste
1540175,MARTINEZ CAMI Pedro,Male,Athlete,ARG,Argentina,Argentina,['Handball'],['Men'],20/12/1999,,,1906515,Gold Medal,1,3/8/2024,Oliver ZEIDLER,,Rowing,,,,,2024-07-28T10:00:00+02:00,2024-07-28T11:30:00+02:00,,,,Yves-du-Manoir Stadium,Yves-du-Manoir Stadium - Pitch 1
1540176,WEBSTER Charlotte,Female,Athlete,CAY,Cayman Islands,Great Britain,['Sailing'],"[""Women's Dinghy""]",17/03/2004,,,1538160,Silver Medal,2,3/8/2024,Yauheni ZALATY,,Rowing,,,,,2024-07-28T10:00:00+02:00,2024-07-28T10:06:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1540177,MOSCARIELLO Lucas,Male,Athlete,ARG,Argentina,Argentina,['Handball'],['Men'],19/02/1992,,,1965599,Bronze Medal,3,3/8/2024,Simon van DORP,,Rowing,,,,,2024-07-28T10:00:00+02:00,2024-07-28T10:06:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1540178,MOYANO Andres,Male,Athlete,ARG,Argentina,Argentina,['Handball'],['Men'],28/07/1996,,,ROWWCOXED8--ROU01,Gold Medal,1,3/8/2024,Romania,,Rowing,,,,,2024-07-28T10:00:00+02:00,2024-07-28T10:45:00+02:00,,,,South Paris Arena 4,South Paris Arena 4 Table 1
1540179,MOURINO Gaston,Male,Athlete,ARG,Argentina,Argentina,['Handball'],['Men'],12/10/1994,,,ROWWCOXED8--CAN01,Silver Medal,2,3/8/2024,Canada,,Rowing,,,,,2024-07-28T10:00:00+02:00,2024-07-28T10:45:00+02:00,,,,South Paris Arena 4,South Paris Arena 4 Table 2
1540180,PARKER James,Male,Athlete,ARG,Argentina,Argentina,['Handball'],['Men'],9/6/1994,,,ROWWCOXED8--GBR01,Bronze Medal,3,3/8/2024,Great Britain,,Rowing,,,,,2024-07-28T10:00:00+02:00,2024-07-28T10:45:00+02:00,,,,South Paris Arena 4,South Paris Arena 4 Table 3
1540181,PIZARRO Federico,Male,Athlete,ARG,Argentina,Argentina,['Handball'],['Men'],7/9/1986,,,1965558,Gold Medal,1,3/8/2024,Karolien FLORIJN,,Rowing,,,,,2024-07-28T10:00:00+02:00,2024-07-28T10:45:00+02:00,,,,South Paris Arena 4,South Paris Arena 4 Table 4
1540184,CROOKS Jillian Janis Geohagan,Female,Athlete,CAY,Cayman Islands,Great Britain,['Swimming'],"[""Women's 100m Freestyle""]",27/06/2006,,,1927027,Silver Medal,2,3/8/2024,Emma TWIGG,,Rowing,,,,,2024-07-28T10:06:00+02:00,2024-07-28T10:12:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1540190,HARVEY Emma,Female,Athlete,BER,Bermuda,Great Britain,['Swimming'],"[""Women's 100m Backstroke""]",23/07/2001,,,1941956,Bronze Medal,3,3/8/2024,Viktorija SENKUTE,,Rowing,,,,,2024-07-28T10:06:00+02:00,2024-07-28T10:12:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1540216,HAWLEY Erica,Female,Athlete,BER,Bermuda,Great Britain,['Triathlon'],"[""Women's Individual""]",29/05/1998,,,1927680,Gold Medal,1,3/8/2024,Tom REUVENY,,Sailing,,,,,2024-07-28T10:10:00+02:00,2024-07-28T10:50:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 1
1540226,SMITH Tyler,Male,Athlete,BER,Bermuda,Great Britain,['Triathlon'],"[""Men's Individual""]",26/09/1998,,,1945982,Silver Medal,2,3/8/2024,Grae MORRIS,,Sailing,,,,,2024-07-28T10:10:00+02:00,2024-07-28T10:50:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 2
1540262,ALEXUC CIURARIU Alin,Male,Athlete,ROU,Romania,Romania,['Wrestling'],"[""Men's Greco-Roman 130kg""]",3/2/1990,,,1970505,Bronze Medal,3,3/8/2024,Luuc van OPZEELAND,,Sailing,,,,,2024-07-28T10:10:00+02:00,2024-07-28T10:50:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 3
1540263,ARNAUT Razvan,Male,Athlete,ROU,Romania,Romania,['Wrestling'],"[""Men's Greco-Roman 60kg""]",28/09/1998,,,1899653,Gold Medal,1,3/8/2024,Marta MAGGETTI,,Sailing,,,,,2024-07-28T10:10:00+02:00,2024-07-28T10:17:00+02:00,,,,Nautical St - Flat water,Vaires-sur-Marne Nautical Stadium - Flat water
1540273,ANA Andreea Beatrice,Female,Athlete,ROU,Romania,Romania,['Wrestling'],"[""Women's Freestyle 53kg""]",14/11/2000,,,1927733,Silver Medal,2,3/8/2024,Sharon KANTOR,,Sailing,,,,,2024-07-28T10:12:00+02:00,2024-07-28T10:18:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1540275,AXENTE Catalina,Female,Athlete,ROU,Romania,Romania,['Wrestling'],"[""Women's Freestyle 76kg""]",31/10/1995,,,1899748,Bronze Medal,3,3/8/2024,Emma WILSON,,Sailing,,,,,2024-07-28T10:12:00+02:00,2024-07-28T10:18:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1540278,INCZE Kriszta Tunde,Female,Athlete,ROU,Romania,Romania,['Wrestling'],"[""Women's Freestyle 62kg""]",15/05/1996,,,1893995,Gold Medal,1,3/8/2024,YANG Jiin,,Shooting,,,,,2024-07-28T10:16:00+02:00,2024-07-28T10:39:00+02:00,,,,Invalides,Invalides
1540305,TAZHUDINOV Akhmed,Male,Athlete,BRN,Bahrain,Bahrain,['Wrestling'],"[""Men's Freestyle 97kg""]",25/01/2003,,,1888429,Silver Medal,2,3/8/2024,Camille JEDRZEJEWSKI,,Shooting,,,,,2024-07-28T10:18:00+02:00,2024-07-28T10:24:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1540310,ERATI Kaimauri,Male,Athlete,KIR,Kiribati,Kiribati,['Weightlifting'],"[""Men's 61kg""]",13/06/2004,,,1899493,Bronze Medal,3,3/8/2024,Veronika MAJOR,,Shooting,,,,,2024-07-28T10:18:00+02:00,2024-07-28T10:24:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1540334,MINASYAN Gor,Male,Athlete,BRN,Bahrain,Bahrain,['Weightlifting'],"[""Men's +102kg""]",25/10/1994,,,1944354,Gold Medal,1,3/8/2024,Vincent HANCOCK,,Shooting,,,,,2024-07-28T10:20:00+02:00,2024-07-28T10:27:00+02:00,,,,Nautical St - Flat water,Vaires-sur-Marne Nautical Stadium - Flat water
1540335,MONTANO Lesman,Male,Athlete,BRN,Bahrain,Bahrain,['Weightlifting'],"[""Men's 102kg""]",5/3/1996,,,1944385,Silver Medal,2,3/8/2024,Conner Lynn PRINCE,,Shooting,,,,,2024-07-28T10:24:00+02:00,2024-07-28T10:30:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1540349,AIT BEKKA Jugurtha,Male,Athlete,ALG,Algeria,Algeria,['Boxing'],"[""Men's 63.5kg""]",4/3/1996,,,1569852,Bronze Medal,3,3/8/2024,LEE Meng Yuan,,Shooting,,,,,2024-07-28T10:24:00+02:00,2024-07-28T10:30:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1540351,KADI Mourad,Male,Athlete,ALG,Algeria,Algeria,['Boxing'],"[""Men's +92kg""]",26/06/1995,,,1905860,Gold Medal,1,3/8/2024,Kristof MILAK,,Swimming,,,,,2024-07-28T10:25:00+02:00,2024-07-28T10:55:00+02:00,,,,Grand Palais,Grand Palais - Blue Piste
1540352,BOUALAM Roumaysa,Female,Athlete,ALG,Algeria,Algeria,['Boxing'],"[""Women's 50kg""]",10/10/1994,,,1967069,Silver Medal,2,3/8/2024,Josh LIENDO,,Swimming,,,,,2024-07-28T10:25:00+02:00,2024-07-28T10:55:00+02:00,,,,Grand Palais,Grand Palais - Yellow Piste
1540353,KHELIF Imane,Female,Athlete,ALG,Algeria,Algeria,['Boxing'],"[""Women's 66kg""]",2/5/1999,,,1967058,Bronze Medal,3,3/8/2024,Ilya KHARUN,,Swimming,,,,,2024-07-28T10:25:00+02:00,2024-07-28T10:55:00+02:00,,,,Grand Palais,Grand Palais - Green Piste
1540354,KHELIF Dounia,Female,Athlete,ALG,Algeria,Algeria,['Boxing'],"[""Women's 60kg""]",1/9/1997,,,SWMX4X100MMDUSA01,Gold Medal,1,3/8/2024,United States,,Swimming,,,,,2024-07-28T10:25:00+02:00,2024-07-28T10:55:00+02:00,,,,Grand Palais,Grand Palais - Red Piste
1540497,PIZARRO Ignacio,Male,Athlete,ARG,Argentina,Argentina,['Handball'],['Men'],8/2/1990,,,SWMX4X100MMDCHN01,Silver Medal,2,3/8/2024,China,,Swimming,,,,,2024-07-28T10:30:00+02:00,2024-07-28T15:30:00+02:00,,,,Ch̢teau de Versailles,Ch̢teau de Versailles
1540498,SIMONET Pablo,Male,Athlete,ARG,Argentina,Argentina,['Handball'],['Men'],4/5/1992,,,SWMX4X100MMDAUS01,Bronze Medal,3,3/8/2024,Australia,,Swimming,,,,,2024-07-28T10:30:00+02:00,2024-07-28T15:30:00+02:00,,,,Ch̢teau de Versailles,Ch̢teau de Versailles
1540499,SIMONET Diego,Male,Athlete,ARG,Argentina,Argentina,['Handball'],['Men'],26/12/1989,,,1967140,Gold Medal,1,3/8/2024,Summer McINTOSH,,Swimming,,,,,2024-07-28T10:30:00+02:00,2024-07-28T12:00:00+02:00,,,,Yves-du-Manoir Stadium,Yves-du-Manoir Stadium - Pitch 2
1540516,BONO Nicolas,Male,Athlete,ARG,Argentina,Argentina,['Handball'],['Men'],16/08/1997,,,1935895,Silver Medal,2,3/8/2024,Kate DOUGLASS,,Swimming,,,,,2024-07-28T10:30:00+02:00,2024-07-28T10:36:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1540533,MONETA Marcos,Male,Athlete,ARG,Argentina,Argentina,['Rugby Sevens'],['Men'],7/3/2000,,,1946198,Bronze Medal,3,3/8/2024,Kaylee McKEOWN,,Swimming,,,,,2024-07-28T10:30:00+02:00,2024-07-28T10:36:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1540534,VERA FELD Santiago,Male,Athlete,ARG,Argentina,Argentina,['Rugby Sevens'],['Men'],29/03/2001,,,1935938,Gold Medal,1,3/8/2024,Katie LEDECKY,,Swimming,,,,,2024-07-28T10:30:00+02:00,2024-07-28T10:57:00+02:00,,,,Nautical St - Flat water,Vaires-sur-Marne Nautical Stadium - Flat water
1540536,OSADCZUK Matias,Male,Athlete,ARG,Argentina,Argentina,['Rugby Sevens'],['Men'],22/04/1997,,,1946150,Silver Medal,2,3/8/2024,Ariarne TITMUS,,Swimming,,,,,2024-07-28T10:30:00+02:00,2024-07-28T11:55:00+02:00,,,,Aquatics Centre,Aquatics Centre
1540537,ALVAREZ Santiago,Male,Athlete,ARG,Argentina,Argentina,['Rugby Sevens'],['Men'],17/02/1994,,,1935943,Bronze Medal,3,3/8/2024,Paige MADDEN,,Swimming,,,,,2024-07-28T10:36:00+02:00,2024-07-28T10:42:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1540538,SCHULZ German,Male,Athlete,ARG,Argentina,Argentina,['Rugby Sevens'],['Men'],5/2/1994,,,1902307,Gold Medal,1,3/8/2024,CHEN Meng,,Table Tennis,,,,,2024-07-28T10:36:00+02:00,2024-07-28T10:42:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1540539,PELLANDINI Joaquin,Male,Athlete,ARG,Argentina,Argentina,['Rugby Sevens'],['Men'],27/05/1999,,,1902313,Silver Medal,2,3/8/2024,SUN Yingsha,,Table Tennis,,,,,2024-07-28T10:39:00+02:00,2024-07-28T11:02:00+02:00,,,,Invalides,Invalides
1540543,REVOL Gaston,Male,Athlete,ARG,Argentina,Argentina,['Rugby Sevens'],['Men'],26/11/1986,,,1931100,Bronze Medal,3,3/8/2024,Hina HAYATA,,Table Tennis,,,,,2024-07-28T10:42:00+02:00,2024-07-28T10:48:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1540583,OPTI Soren,Male,Athlete,SUR,Suriname,Suriname,['Badminton'],"[""Men's Singles""]",16/05/1997,,,TENMDOUBLES-AUS02,Gold Medal,1,3/8/2024,EBDEN/PEERS,,Tennis,,,,,2024-07-28T10:42:00+02:00,2024-07-28T10:48:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1540603,ELIZALDE Tomas,Male,Athlete,ARG,Argentina,Argentina,['Rugby Sevens'],['Men'],18/11/2002,,,TENMDOUBLES-USA02,Silver Medal,2,3/8/2024,KRAJICEK/RAM,,Tennis,,,,,2024-07-28T10:45:00+02:00,2024-07-28T11:30:00+02:00,,,,South Paris Arena 4,South Paris Arena 4 Table 1
1540605,WADE Tobias,Male,Athlete,ARG,Argentina,Argentina,['Rugby Sevens'],['Men'],6/8/1999,,,TENMDOUBLES-USA01,Bronze Medal,3,3/8/2024,FRITZ/PAUL,,Tennis,,,,,2024-07-28T10:45:00+02:00,2024-07-28T11:30:00+02:00,,,,South Paris Arena 4,South Paris Arena 4 Table 2
1540621,GRAZIANO Matteo,Male,Athlete,ARG,Argentina,Argentina,['Rugby Sevens'],['Men'],21/07/2001,,,1562400,Bronze Medal,3,3/8/2024,Lorenzo MUSETTI,,Tennis,,,,,2024-07-28T10:45:00+02:00,2024-07-28T11:30:00+02:00,,,,South Paris Arena 4,South Paris Arena 4 Table 3
1540623,GONZALEZ Luciano,Male,Athlete,ARG,Argentina,Argentina,['Rugby Sevens'],['Men'],10/4/1997,,,1927709,Gold Medal,1,3/8/2024,ZHENG Qinwen,,Tennis,,,,,2024-07-28T10:45:00+02:00,2024-07-28T11:30:00+02:00,,,,South Paris Arena 4,South Paris Arena 4 Table 4
1540624,FRAGA Agustin,Male,Athlete,ARG,Argentina,Argentina,['Rugby Sevens'],['Men'],6/3/2002,,,1554972,Silver Medal,2,3/8/2024,Donna VEKIC,,Tennis,,,,,2024-07-28T10:48:00+02:00,2024-07-28T10:54:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1540625,ISGRO Rodrigo,Male,Athlete,ARG,Argentina,Argentina,['Rugby Sevens'],['Men'],24/03/1999,,,1902135,Gold Medal,1,4/8/2024,KIM Woojin,,Archery,,,,,2024-07-28T10:48:00+02:00,2024-07-28T10:54:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1540647,DELL OLIO Matias,Male,Athlete,ARG,Argentina,Argentina,['Skateboarding'],"[""Men's Street""]",19/10/1996,,,1955595,Silver Medal,2,4/8/2024,Brady ELLISON,,Archery,,,,,2024-07-28T10:54:00+02:00,2024-07-28T11:00:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1540688,GOMEZ SANCHEZ Manuela,Female,Athlete,COL,Colombia,Colombia,['Canoe Sprint'],"[""Women's Canoe Single 200m""]",20/07/2000,,,1902144,Bronze Medal,3,4/8/2024,LEE Wooseok,,Archery,,,,,2024-07-28T10:54:00+02:00,2024-07-28T11:00:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1540691,SCHREUDERS Mikel,Male,Athlete,ARU,Aruba,Netherlands,['Swimming'],"[""Men's 100m Freestyle"", ""Men's 50m Freestyle""]",21/09/1998,,,1918856,Gold Medal,1,4/8/2024,LIU Yang,,Artistic Gymnastics,,,,,2024-07-28T10:55:00+02:00,2024-07-28T11:25:00+02:00,,,,Grand Palais,Grand Palais - Blue Piste
1540692,WESTERA Ethan,Male,Athlete,ARU,Aruba,Netherlands,['Sailing'],"[""Men's Windsurfing""]",3/10/1997,,,1918865,Silver Medal,2,4/8/2024,ZOU Jingyuan,,Artistic Gymnastics,,,,,2024-07-28T10:55:00+02:00,2024-07-28T11:25:00+02:00,,,,Grand Palais,Grand Palais - Yellow Piste
1540693,van AANHOLT Just,Male,Athlete,ARU,Aruba,Netherlands,['Sailing'],"[""Men's Dinghy""]",24/11/1995,,,1961314,Bronze Medal,3,4/8/2024,Eleftherios PETROUNIAS,,Artistic Gymnastics,,,,,2024-07-28T10:55:00+02:00,2024-07-28T11:25:00+02:00,,,,Grand Palais,Grand Palais - Green Piste
1540694,ELHAGE Phili,Male,Athlete,ARU,Aruba,Netherlands,['Shooting'],['10m Air Pistol Men'],11/4/1982,,,1975874,Gold Medal,1,4/8/2024,Carlos Edriel YULO,,Artistic Gymnastics,,,,,2024-07-28T10:55:00+02:00,2024-07-28T11:25:00+02:00,,,,Grand Palais,Grand Palais - Red Piste
